text,label,keyword_found
이제 자 이제 죽어가 놔놓아놓아놓아놓아놓아놓아놓아놓아놓아놓아놓아놓아놓아놓아 안돼 이 ㅅㅂ가 없는 나이스 아아아아아아아아아아아아아아 개 때려 개 때려 개 때려 야 쟤네들 뭐야,0,나이스
근데 우리 123번이나 죽었어.,0,죽었
오 오 오케이 촉수를 피하고 물에 빠지지 마세요,0,오케이
아아 오케이x3 높이 맞춰x2 나도 걸어줘,0,오케이
왼쪽 가고 자 맨파 오케이 그렇지,0,왼쪽
아 점프 오케잉 이런 건 짧게 점프해줘야 돼,0,점프
3 다시할게요,0,다시
나와 나와 나와 야 여기서 점프를 네가 해줘 튕겨줘,0,점프
지금 밀어 오케이 됐다 하나 둘 셋 이것도 먹었네,0,오케이
오케이 이제 나오고 먼저 나오고 아 거 제발 아 빨간 제발 아 아 내 심장 오케이 고고고고 좋아,0,오케이
증자를 빼고 가자고?,0,가자
"아, 오케이, 오케이, 오케이, 오케이.",0,오케이
아 오케이 한번에 두칸씩 밟어 두칸씩 어 잘하네,0,오케이
야 준비했다가 빨리 가자.,0,가자
저 줄 너무 깔끔하게 채웠는데 저 길 야 막대기 일로 올래 한명이 똥싸니까 두 줄 싹 버려줘 노병 싹 버려줘 막대기 어디 저기 그냥 오른쪽 세 칸짜리 가 야,0,오른쪽
아우니 들어가는 거 보고 가자.,0,가자
보라색이 없어야지 이 점프를...,0,점프
이게 점프가..,0,점프
기다려!,0,기다려
"형준아, 올라가자!",0,가자
험하자 그냥 도깨야 기다려봐,0,기다려
다시 오케이 나이스 나이스 둘 다 죽여 둘 다 보내,0,다시
아래에 여 여여여 오른쪽 오른쪽 그렇지 밑에 알갱이 있다,0,오른쪽
그렇게 해서 김치가 멀리 점프를 하면 되겠죠?,0,점프
왼쪽이요!,0,왼쪽
야 이거 에이 씨XX 얘 아 다시매 하하하하하 어?,0,다시
야 점프를 잘해야지 하나씩 템포 템포 착착착착 이렇게 점프해야 돼,0,점프
나이스 수철쌤 맞힌 거야?,0,나이스
점프 안했는데?,0,점프
점프해봐 점프해봐,0,점프
오른쪽으로 가주고 오른쪽이 초반에 할게 맞네요,0,오른쪽
저렇게 죽었어.,0,죽었
점프해 너 먹었다,0,점프
가야 돼 연우 연우 연우 에잇 오케이 오케이 어 올라가 올라가 위로 위로 위로 위로 내려가 어 왼쪽으로 가야 돼,0,왼쪽
아까 연호님 다시 내려와 줄래요?,0,다시
선행이 후추 먹고 됐다 나이스 야 이거 두명 살아남아야 되는거 아니야?,0,나이스
캬아아아아아 와아아아아 와 나이스 이겼다,0,나이스
오케이 바닥에 선 보고 일로 가서 일로 가서 일로 가서 일로 가서 어 어디로 가는 거..,0,오케이
나 이거 한번 오른쪽 봐보자 이거 오 됐어,0,오른쪽
그럼 점프가 크게 돼.,0,점프
이렇게 설치해서 점프 딱 하고 올라가는거야,0,점프
저기서 오른쪽 보라색 연보라색으로 가야 돼,0,오른쪽
우선 문 열고 또 점프 점프 해 문 열자 문 열자고 비켜 줄게 비켜 줄게 아니 열쇠 누가 있는데?,0,점프
오오오오 오오오오 오오오오 오오오오 자체가 말이 안된다니까 다시 한번 보여줄까?,0,다시
잠깐만 이거 아닌 것 같아 다시 쏴 다시 쏴 다시 쏴 다시 쏴 하나 둘 셋 아악 할 수 있어 할 수 있어,0,다시
어 하나만 가자 가자 밟아잇 점프 점프 오 됐다 넘어가 넘어가 여기서 깨야 돼,0,점프
오케이 오케이.,0,오케이
오케이 이대로 이대로 이대로 이거 땡겨 땡기면서 땡기면서 땡기면서 그렇지,0,오케이
점프!!!!!,0,점프
빨리가자 빨리가자 루테 괜찮아?,0,가자
내가 점프해야 된다!,0,점프
후추님 나이스 캐치요 왜 공이 4개밖에 없어?,0,나이스
나이스 나이스 벽 세워 벽 세워 나이스 나이스 좋다 좋다,0,나이스
"오케이, 오케이, 오케이.",0,오케이
야 가자,0,가자
날 밟고 가자 아이고 아이고 내가 올라갈게 갑니다,0,가자
"쭉 가고 여기서 한 번 따닥 가자, 따닥.",0,가자
이거 해 하지 마 해 하지 말고 야 앞에 사람이 점프하는 거 같으면 두 번째 사람이 눌러 그냥 그게 맞아 그거를 모르겠다니까?,0,점프
이렇게가자 꺼져 장훈 올라가 올라가 야 이거 자존감 상했어,0,가자
"오케이, 나이스.",0,나이스
"그 다음 연유님 내 머리 밟고 그렇지, 올라가고 여기 내려가면 되죠, 오른쪽으로 내려가면 되죠, 오른쪽.",0,오른쪽
나이스 이거 뭐야,0,나이스
왼쪽으로 가서 저 다리 타고 쭉 올라가면은 가면은 바로 이제 저기 높은데 어디요?,0,왼쪽
"오케이, 익숙해짐.",0,오케이
이거 약간 공 왼쪽으로 가야 돼,0,왼쪽
이러면은 다시 시작 안 하겠다 안 누르면 되네,0,다시
아니 나는 보라색이 없어야 점프할 수 있어.,0,점프
아무튼 가자고 이게 게임이 버그가 있대요,0,가자
어허 아니 점프를 하지말고 가,0,점프
아니야 아니야 그거 가자,0,가자
죽었는데요?,0,죽었
내가 아 이거 없애자 밑으로 슉슉 가자,0,가자
이런 식으로 오케이 알겠습니다,0,오케이
아아잇 얘들아 잠깐만 기다려봐 한번에 우리 세워지고 빠바바박 여섯 명이 들이박자 아우니 대가리부터 출발 박고 킹키대가리 그리고 아 잠깐만 잠깐만 아아 들이박아 넘어가 다음 아웃이 차례!,0,기다려
아 가자 아아아아아 아 이거 계속 밟아주고 올라가야 돼,0,가자
아 오케이.,0,오케이
나이스다 봤지?,0,나이스
그니까 그치 초반만 하면 이거 일단 40분 생각 야 그러면 딱딱딱 가자,0,가자
아아 오른쪽 먼저 뭐야,0,오른쪽
이거 잘했어.,0,잘했어
"가자, 적들아!",0,가자
오케이 야야 수현아 누나 지켜줘 야 잡았다 잡았다,0,오케이
오케이 이거지.,0,오케이
그냥 가자.,0,가자
오 야아 자 오케이 알아냈죠,0,오케이
가자!,0,가자
깔끔해 굿 어 오 좋아 좋아 좋아 들어가 들어가 들어가 오케이 움직여라 로보 위로 가야지 위로 가야지,0,오케이
나이스 조심!,0,조심
자 분홍아 한 번 점프 그렇지!,0,점프
아 이거 떨어지면서 점프 뛰어야돼,0,점프
자 가자.,0,가자
야 이거 다시 하는 느낌인데?,0,다시
"오른쪽으로 내려가서 좀 내려가 봅시다, 몇 명 남으면 되는지.",0,오른쪽
점프조 올라가!,0,점프
거기 계세요 거기 계세요 그리고 주황색 내려가세요 땅으로 이제 번지점프 하세요 주황색 내려가세요,0,점프
죽었어!,0,죽었
야 그냥 점프!,0,점프
이거 이거 이거 아아 그치 이거 나는 아니면 우리가 처음에 시작할 때부터 다 같이 빨고 왼쪽 제일 끝에 있는 사람이 애초부터 그냥 여기로 바로 가버리면 어때?,0,왼쪽
이제 왼쪽으로 가고 또 왼쪽으로 가고 보라색 가고 점프하면 되겠다,0,왼쪽
어 왔구나 그래 넘어가자,0,가자
이거 아 이거 점프해준다 오이야,0,점프
나이스 나이스x3 난 시키는대로 했어,0,나이스
진짜 들어가자 들어가자 으흐흐흐 으흐흐흐 빨리하자아 가자아 야 차라리 이게 쉽다,0,가자
하나 둘 셋 점프 누가 눌렀어,0,점프
여기서 일로 점프해가지고 여기 와서 이거 처리해야 될 거 아냐,0,점프
남자로서 참을수가 없는게 시X아 나야 이 새X아 오케이 오케이 오케이 우리 귀요미 친구 어 귀요미 뭐야,0,오케이
"오케이 일단 나 책임 전가할게 난 책임 전가해야겠어, 이거.",0,오케이
가자 가자.,0,가자
지금 지금 지금 지금 자 반응 반응 오른쪽 내려가고 다시 올라가 다시 올라가 위 위 위 아냐아냐 어 근데 뒤 누구야,0,다시
그냥 오케이 조금 안 다르고 다르고 누르고 있고 얍삽이 쓰지 말고 아까 그 6번까지?,0,오케이
얘들아 그냥 넘어가자 보니까 여기는 이 통나무 이거 이거 드럼통 타고 가야 되는 거 같아 드럼통을 타고 한 명씩 가야 되는 거 같아 드럼통을 잘 타야 돼,0,가자
천천히 멈춰 다시 하자 다시 하자 다시 뒤로 반동 주고 앞으로 갈 때 앞으로 갈 때 오 그렇지 점프하지 말고 그렇지 그렇지 들어갔다,0,다시
기다려볼까?,0,기다려
그냥 가 점프하지마 하지마 하지마 더블 누르지마,0,점프
하나 둘 셋 2 3 오케이 앞으로 좀 앞으로 좀 앞으로 좀?,0,오케이
오케이 1번부터 6번 그럼 왼쪽으로 가봐,0,왼쪽
형준 내가 죽었어,0,죽었
안전하게 가자!,0,가자
가자 퇴근하러.,0,가자
꾹 누르고 있으면 가만히 있을게 눈꽃이 오 나이스 빨라 빨라 빨라 빨라,0,나이스
두칸씩 밟어 선행아 나이스 지금 아!,0,나이스
와 나이스.,0,나이스
점프는 해주는거 맞았어,0,점프
"올라가고, 오케이.",0,오케이
오케이 오케이 내려가 오우 잘했어,0,잘했어
내리야 오케이 오케이 야,0,오케이
우리 5번에는 왼쪽으로 가보자,0,왼쪽
방금 왜 이렇게 잘했어,0,잘했어
왼쪽에 있다.,0,왼쪽
점프해서 가!,0,점프
"오케이, 내가 한순이 죽여.",0,오케이
"살았다, 오케이.",0,오케이
왼쪽 코인 오케이.,0,왼쪽
아니 아니 이거 선영이가 쭉 가고 형은 나만 점프를 해야돼,0,점프
덕에요 have a good day 오우야 폭탄조심 내꺼야,0,조심
오케이 또 방패야.,0,오케이
자 유쓰 레게소 오오오 오케이 잡아 점프해 점프해 점프했어요,0,점프
우리 올라가자 야 원펀치 나온다 오케이 야,0,가자
그냥 아니야 그쪽으로 말고 오른쪽으로 자기들끼리 지금 쓰고 서버 하면 돼 오른쪽으로 하죠,0,오른쪽
오케이?,0,오케이
"보라색 쏴 보라색 오케이 오케이 가가가 오케이 나이스 아하하하하, 얘 잘 썼다!",0,나이스
오케이 오케이 그렇지.,0,오케이
근데 앞으로 가면서 이렇게 하면 될 거 같긴 한데 오케이 오케이 너 딱이했어,0,오케이
"됐다, 나이스.",0,나이스
아니 그냥 점프해서 닿으면 어떻게 돼?,0,점프
더 더 오른쪽 오른쪽 봐봐,0,오른쪽
x3 슛 슛 나이스 너무 좋다,0,나이스
갑시다 가자고 손님 자리좀 가주세요,0,가자
왼쪽 아 왼쪽이구나,0,왼쪽
아 이거 그거다 후추가 점프하면 루테가 그 밑으로 들어가 아 이해함 이해함,0,점프
나 앞에만 점프 누르고 있을게,0,점프
오 나이스 나이스 오이 오이 오이 좋아요,0,나이스
오른쪽!,0,오른쪽
가자 클리어 우와 깼다,0,가자
뭐라고 뭐라고 다시 말해봐,0,다시
왜 안 죽었어.,0,죽었
제가 이거 맨 왼쪽 이거 어떻게 빨리 내려가?,0,왼쪽
어 다시 해봐,0,다시
아 예 굿 그만 매겨 그만 매겨 아무래도 왼쪽으로 가는게 맞지 않을까요?,0,왼쪽
우리 가자!,0,가자
이거 그치 점프해서 어 이렇게 해서 점프해서 이렇게 해서 자 점프 아 나와봐,0,점프
오른쪽 쭉 자 이제 가면 됩니다,0,오른쪽
복도에서 뭐하는뎅 그냥 와 좀 하쪽으로 가자고 먹게 여기로 버질래?,0,가자
목욕 성공 공격 무조건 피해 일단 무조건 피해 시작하자마자 피해 시작하자마자 무조건 피해 어?,0,성공
다시 말해봐,0,다시
멈춰 멈춰 됐다 멈춰 멈춰 아야 조심해,0,조심
루테가 먼저 올라야 되는데 야 이거 이거 방패가 점프해봐 방패가 점프해봐 방패가 점프하면 루테님 죽지 한 번만 점프해봐 한 번만 점프해봐 루테 형이 왜 죽어 루테 형이 왜 죽어,0,점프
왼쪽 봐야 왼쪽!,0,왼쪽
가자 가자 지금!,0,가자
그냥 오케이 오케이 좋다 좋다,0,오케이
"다시, 다시, 다시.",0,다시
조심해야 되는데.,0,조심
조금만 더 오른쪽 일자로 서야돼,0,오른쪽
자 보시면은 왼쪽에 지금 이거 삐용 있잖아,0,왼쪽
아 다시 생겼다,0,다시
자 혈국주장 가자,0,가자
자 바로 가자,0,가자
에이님 조심히 계세요 너무 싫으세요,0,조심
왼쪽 가야돼,0,왼쪽
오케이 잘했어,0,잘했어
아니 아니 아니 점프가 된다는 뜻이여 댕겨 놔,0,점프
하나 둘 셋 점프 점프 길게 점프 아아아아 아아 좋았다,0,점프
오케이 그거는 편안한 걸로 다음 2부로 갈게요,0,오케이
너가 잘했어,0,잘했어
오케이 오케이 오케이!,0,오케이
4단 점프 아 그러네,0,점프
오 나이스 나이스 오 좋다 좋다,0,나이스
점프를 받아야돼,0,점프
점프 점프 점프 점프!,0,점프
아니 나이스 그랬어?,0,나이스
"범인 찾아내자, 누가 원인이었는지 오케이x2 우리 원색적인 비난하자 이번엔 그러면 귀엽다 우우우우 ди xu � 자, 아우니.",0,오케이
어 이거 점프하면 피겨가는데?,0,점프
우리 그러니까 맨 위에 올라간 사람은 점프를 한 다음에 그거 맞춰야 돼요,0,점프
나이스 나이스 너무 좋았어!,0,나이스
조심 빨리 가 빨리 가 내가 안했다,0,조심
이게 이 점프력이면은 이 벌레가 왼쪽으로 좀 갔을 때 지금 같은 때에 점프를 하면서 밟을 수 있을 것 같거든?,0,왼쪽
우와 죽었어,0,죽었
"오케이, 내가 손잡고 갈게.",0,오케이
피차 어 나이스 어 뭐야,0,나이스
이거 이거 형도 점프하고 나도 점프해야돼,0,점프
다 타는거 다 타는거 자 우리 새로운게 나올때는 지켜보자고 오케이?,0,오케이
어 아 오케이 오케이 오케이 오케이 알았어,0,오케이
퇴근하러 가자.,0,가자
아니 씨앗 기다려준다며 여태까지 나 환상이였나?,0,기다려
여기서 오른쪽.,0,오른쪽
이 ㅅㅂ 드디어 됐다 헬레쩌 우리가 우리가 헬레쩌 가자 이제 가 이제 갈 거야,0,가자
탑4 탑4 야 이거 소독해 소독해 스톱 스톱 스톱 스톱 그렇지 탑4 탑4 가자 가자 가자 이동 이동 이동 이동 이동 고 고 고 그렇지 그렇지 그렇지 이거야,0,가자
아아아아 오케이 계단처럼 하고 선풍기 바람 끝나면은 그 하고 어 이거 한 명이 밀어줘도 된다,0,오케이
좀 기다려야 돼,0,기다려
"다시 들어와, 다시 뒤로 와 야 이거 2단계야",0,다시
여기서 계단식 조심해.,0,조심
여기서 점프 점프 점프 이래버리면은 일로 간다고 그치?,0,점프
가자고요,0,가자
가자 가자 가자 빨리 깨는거야,0,가자
어 다 다시 다시 다시.,0,다시
깨자 바로 가자 바로 바로 아아아아!,0,가자
"자, 오케이, 오케이.",0,오케이
5 5 양띵의 점프 맵 외루 오른쪽 오른쪽 뭐 부터 할 적은 내내 이동했고 후추랑 아예 더 가해 자전거 삼식 이나 가능해,0,오른쪽
"아, 이리로 들어가면 이리로 나온다, 오케이.",0,오케이
그렇지 그렇지 그렇지 그렇지 자 나이스 나이스 와아 나이스 3학년 3반 뭐야,0,나이스
"다시 해, 다시.",0,다시
다시 저기가 자신이 없어 세이브 체크포인트 먹었어야 됐어,0,다시
가자 가자 가자 가자 가자 가자,0,가자
점프 뭐냐?,0,점프
왜 여기 있어 여기다 딱이다 좋아 좋아 좋아 오케이 덤벙 덤벙합니다,0,오케이
친구를 머리 위에다 얹고 앉으면 점프시킬 수 있다.,0,점프
다시 가자.,0,다시
자 점프대 점프대 좋습니다,0,점프
자 이제 가자,0,가자
점프해봐.,0,점프
아냐 아냐 아냐 오케이 지금?,0,오케이
자 기다려!,0,기다려
이거 아래로 두 명만 보내주자 처음에 오토가 점프해도 먹어줘,0,점프
아 오케이 잡아줘요 오케이 에?,0,오케이
왼쪽 가면 이건 쉽죠?,0,왼쪽
여기서 앞으로 기운 다음에 점프 하지마 하지마 하지마,0,점프
기다려봐.,0,기다려
왼쪽?,0,왼쪽
3 오케이 3 오케이 오케이 오케이 야,0,오케이
뜨거워 오케이 오케이 이거 해봤잖아?,0,오케이
이렇게 가자 자 따닥따닥입니다,0,가자
물 없는 이야기인걸 점프할 수 없는데 점프할 때 어 마지막 사람 위에서 끊어줘야 될 거 같아,0,점프
